date,district,market_name,commodity_name,variety,actual,prediction,error,pct_error
2025-09-04,Medinipur(W),Jhargram,Rice,Common,3800,3808.9358,8.935791015625,0.2351523951480263
2024-09-03,Darjeeling,Kalimpong,Rice,Other,4500,4669.584,169.583984375,3.768532986111111
2025-01-18,Medinipur(W),Jhargram,Rice,Super Fine,5000,4897.5654,102.4345703125,2.04869140625
2024-04-23,Medinipur(W),Jhargram,Rice,Fine,4400,4413.3193,13.3193359375,0.30271218039772724
2025-04-24,Medinipur(W),Jhargram,Rice,Super Fine,5000,4977.8086,22.19140625,0.443828125
2024-08-04,Medinipur(W),Jhargram,Rice,Common,3800,3806.5195,6.51953125,0.17156661184210528
2024-02-10,Medinipur(W),Jhargram,Rice,Fine,4200,4386.84,186.83984375,4.448567708333333
2025-07-12,Medinipur(W),Jhargram,Rice,Common,3800,3768.6196,31.38037109375,0.8257992393092104
2025-05-05,Medinipur(W),Jhargram,Rice,Common,3800,3775.477,24.52294921875,0.6453407689144737
2024-09-11,Medinipur(W),Jhargram,Rice,Common,3800,3806.5127,6.5126953125,0.17138671875
2024-10-03,Medinipur(W),Jhargram,Rice,Super Fine,5000,4976.219,23.78076171875,0.47561523437500003
2025-03-21,Medinipur(W),Jhargram,Rice,Fine,4400,4407.173,7.1728515625,0.16301935369318182
2024-11-29,Medinipur(W),Jhargram,Rice,Fine,4200,4336.9087,136.90869140625,3.2597307477678568
2024-10-30,Darjeeling,Kalimpong,Rice,Other,4500,4669.9346,169.9345703125,3.776323784722222
2024-01-19,Medinipur(W),Jhargram,Rice,Fine,4200,4342.591,142.5908203125,3.39501953125
2024-01-10,Medinipur(W),Jhargram,Rice,Super Fine,5200,5066.0156,133.984375,2.576622596153846
2025-06-25,Medinipur(W),Jhargram,Rice,Common,3800,3794.9038,5.09619140625,0.13411030016447367
2024-05-14,Medinipur(W),Jhargram,Rice,Common,3800,3793.5532,6.44677734375,0.1696520353618421
2024-12-24,Medinipur(W),Jhargram,Rice,Super Fine,4800,4952.593,152.5927734375,3.17901611328125
2024-03-13,Medinipur(W),Jhargram,Rice,Super Fine,5200,5111.3545,88.6455078125,1.7047213040865385
2025-07-13,Medinipur(W),Jhargram,Rice,Fine,4400,4415.815,15.81494140625,0.3594304865056818
2024-11-04,Darjeeling,Kalimpong,Rice,Other,4500,4421.494,78.505859375,1.7445746527777777
2024-06-09,Medinipur(W),Jhargram,Rice,Super Fine,5200,5084.908,115.091796875,2.2133037860576925
2024-12-18,Medinipur(W),Jhargram,Rice,Common,3600,3695.4556,95.45556640625,2.6515435112847223
2024-01-06,Medinipur(W),Jhargram,Rice,Super Fine,5200,5078.489,121.51123046875,2.3367544320913463
2025-09-08,Medinipur(W),Jhargram,Rice,Fine,4400,4435.6714,35.67138671875,0.8107133345170454
2025-08-01,Medinipur(W),Jhargram,Rice,Fine,4400,4430.6533,30.6533203125,0.6966663707386364
2024-09-16,Medinipur(W),Jhargram,Rice,Super Fine,5000,5000.714,0.7138671875,0.01427734375
2025-02-03,Medinipur(W),Jhargram,Rice,Fine,4400,4358.5264,41.4736328125,0.9425825639204546
2024-03-07,Medinipur(W),Jhargram,Rice,Super Fine,5200,5116.5474,83.45263671875,1.6048583984375
2025-09-17,Medinipur(W),Jhargram,Rice,Super Fine,5000,5017.2607,17.2607421875,0.34521484375
2024-10-18,Medinipur(W),Jhargram,Rice,Fine,4200,4379.3115,179.3115234375,4.269321986607142
2024-03-07,Darjeeling,Kalimpong,Rice,Other,6000,6131.427,131.4267578125,2.190445963541667
2024-06-07,Medinipur(W),Jhargram,Rice,Common,3800,3804.1572,4.1572265625,0.1094006990131579
2025-07-29,Medinipur(W),Jhargram,Rice,Common,3800,3798.5337,1.46630859375,0.03858706825657895
2024-05-06,Darjeeling,Kalimpong,Rice,Other,6000,6084.3994,84.3994140625,1.4066569010416667
2024-02-28,Medinipur(W),Jhargram,Rice,Common,3800,3787.9934,12.006591796875,0.3159629420230263
2025-09-04,Medinipur(W),Jhargram,Rice,Super Fine,5000,5007.9204,7.92041015625,0.158408203125
2024-07-30,Darjeeling,Kalimpong,Rice,Other,4600,4690.485,90.48486328125,1.9670622452445652
2025-03-05,Medinipur(W),Jhargram,Rice,Fine,4400,4383.507,16.4931640625,0.3748446377840909
2025-07-12,Medinipur(W),Jhargram,Rice,Common,3800,3778.1895,21.810546875,0.573961759868421
2025-01-14,Medinipur(W),Jhargram,Rice,Common,3800,3755.2173,44.78271484375,1.178492495888158
2025-04-07,Medinipur(W),Jhargram,Rice,Fine,4200,4393.4277,193.427734375,4.605422247023809
2024-11-14,Medinipur(W),Jhargram,Rice,Common,3700,3783.3696,83.36962890625,2.2532332136824325
2024-05-27,Darjeeling,Kalimpong,Rice,Other,6000,5867.339,132.6611328125,2.2110188802083335
2025-08-10,Medinipur(W),Jhargram,Rice,Common,3800,3806.6929,6.69287109375,0.17612818667763158
2025-04-22,Medinipur(W),Jhargram,Rice,Fine,4400,4388.372,11.6279296875,0.26427112926136365
2025-05-02,Medinipur(W),Jhargram,Rice,Common,3800,3769.5571,30.44287109375,0.8011281866776316
2025-08-19,Medinipur(W),Jhargram,Rice,Fine,4400,4386.0156,13.984375,0.31782670454545453
2025-03-11,Medinipur(W),Jhargram,Rice,Fine,4400,4403.4683,3.46826171875,0.07882412997159091
2024-04-29,Medinipur(W),Jhargram,Rice,Fine,4400,4424.988,24.98779296875,0.5679043856534091
2025-05-17,Medinipur(W),Jhargram,Rice,Super Fine,5000,4987.998,12.001953125,0.2400390625
2024-07-09,Medinipur(W),Jhargram,Rice,Fine,4400,4386.2705,13.7294921875,0.3120339133522727
2024-10-30,Medinipur(W),Jhargram,Rice,Fine,4400,4393.7007,6.29931640625,0.14316628196022727
2024-12-03,Medinipur(W),Jhargram,Rice,Super Fine,5050,4985.5244,64.4755859375,1.2767442759900989
2025-07-31,Medinipur(W),Jhargram,Rice,Common,3800,3772.6597,27.34033203125,0.719482421875
2025-04-28,Medinipur(W),Jhargram,Rice,Common,3800,3779.6987,20.30126953125,0.5342439350328947
2024-09-21,Darjeeling,Kalimpong,Rice,Other,4500,4653.1177,153.11767578125,3.402615017361111
2024-09-26,Darjeeling,Kalimpong,Rice,Other,4500,4381.6123,118.3876953125,2.630837673611111
2025-04-04,Medinipur(W),Jhargram,Rice,Fine,4400,4382.7715,17.228515625,0.3915571732954546
2024-05-10,Medinipur(W),Jhargram,Rice,Super Fine,5000,5107.191,107.19091796875,2.143818359375
2025-07-12,Medinipur(W),Jhargram,Rice,Fine,4400,4376.3135,23.6865234375,0.538330078125
2025-05-27,Medinipur(W),Jhargram,Rice,Common,3700,3764.2712,64.271240234375,1.7370605468750002
2024-08-10,Darjeeling,Kalimpong,Rice,Other,4600,4694.004,94.00390625,2.043563179347826
2025-08-14,Medinipur(W),Jhargram,Rice,Super Fine,5000,5003.0767,3.07666015625,0.061533203125
2024-05-15,Medinipur(W),Jhargram,Rice,Common,3800,3794.9849,5.01513671875,0.13197728207236842
2025-02-26,Medinipur(W),Jhargram,Rice,Super Fine,4900,4965.075,65.0751953125,1.3280652104591837
2024-05-11,Medinipur(W),Jhargram,Rice,Fine,4400,4406.8003,6.80029296875,0.15455211292613635
2025-01-30,Medinipur(W),Jhargram,Rice,Super Fine,4900,4927.772,27.77197265625,0.5667749521683674
2024-04-09,Medinipur(W),Jhargram,Rice,Common,3800,3807.711,7.7109375,0.20291940789473684
2024-09-17,Medinipur(W),Jhargram,Rice,Super Fine,5000,4996.158,3.841796875,0.0768359375
2024-03-31,Medinipur(W),Jhargram,Rice,Fine,4400,4425.246,25.24609375,0.5737748579545454
2024-02-01,Darjeeling,Kalimpong,Rice,Other,6000,5966.794,33.2060546875,0.5534342447916667
2025-05-04,Medinipur(W),Jhargram,Rice,Fine,4200,4350.1743,150.17431640625,3.5755789620535716
2025-07-31,Medinipur(W),Jhargram,Rice,Fine,4400,4391.549,8.451171875,0.19207208806818182
2024-12-17,Medinipur(W),Jhargram,Rice,Common,3800,3732.6138,67.38623046875,1.7733218544407896
2025-10-28,Medinipur(W),Jhargram,Rice,Super Fine,5000,4968.503,31.4970703125,0.62994140625
2024-10-02,Medinipur(W),Jhargram,Rice,Fine,4400,4383.3057,16.6943359375,0.3794167258522727
2025-05-04,Medinipur(W),Jhargram,Rice,Common,3700,3742.2017,42.20166015625,1.1405854096283783
2025-04-21,Medinipur(W),Jhargram,Rice,Fine,4400,4392.0684,7.931640625,0.1802645596590909
2025-03-10,Medinipur(W),Jhargram,Rice,Super Fine,5000,5010.0684,10.068359375,0.2013671875
2024-01-22,Medinipur(W),Jhargram,Rice,Super Fine,5100,5006.5137,93.486328125,1.8330652573529411
2024-07-17,Medinipur(W),Jhargram,Rice,Fine,4400,4382.6426,17.357421875,0.3944868607954545
2024-03-04,Medinipur(W),Jhargram,Rice,Super Fine,5000,5044.9805,44.98046875,0.8996093749999999
2024-03-16,Jalpaiguri,Alipurduar,Rice,Common,3200,3099.444,100.555908203125,3.1423721313476567
2024-06-18,Medinipur(W),Jhargram,Rice,Fine,4400,4428.041,28.041015625,0.6372958096590909
2025-09-08,Medinipur(W),Jhargram,Rice,Common,3800,3814.4434,14.443359375,0.38008840460526316
2025-08-02,Medinipur(W),Jhargram,Rice,Super Fine,5000,4995.397,4.60302734375,0.092060546875
2025-01-10,Medinipur(W),Jhargram,Rice,Fine,4400,4339.5537,60.4462890625,1.373779296875
2024-04-17,Medinipur(W),Jhargram,Rice,Common,3800,3792.8684,7.131591796875,0.1876734683388158
2025-08-02,Medinipur(W),Jhargram,Rice,Common,3800,3816.692,16.69189453125,0.4392603824013158
2025-05-20,Medinipur(W),Jhargram,Rice,Fine,4400,4384.4385,15.5615234375,0.3536709872159091
2024-11-20,Medinipur(W),Jhargram,Rice,Fine,4400,4382.668,17.33203125,0.3939098011363636
2025-07-14,Medinipur(W),Jhargram,Rice,Super Fine,5000,5008.951,8.951171875,0.1790234375
2024-05-19,Medinipur(W),Jhargram,Rice,Super Fine,5200,5105.5615,94.4384765625,1.8161245492788463
2025-09-01,Medinipur(W),Jhargram,Rice,Fine,4400,4427.323,27.3232421875,0.6209827769886364
2025-09-25,Medinipur(W),Jhargram,Rice,Fine,4400,4397.2515,2.74853515625,0.06246670809659091
2024-07-23,Medinipur(W),Jhargram,Rice,Super Fine,5100,5075.515,24.48486328125,0.48009535845588236
2025-05-19,Medinipur(W),Jhargram,Rice,Super Fine,5000,4977.293,22.70703125,0.454140625
2024-12-20,Medinipur(W),Jhargram,Rice,Fine,4400,4325.0205,74.9794921875,1.7040793678977273
2025-03-17,Medinipur(W),Jhargram,Rice,Common,3800,3791.9395,8.060546875,0.21211965460526316
2024-04-19,Medinipur(W),Jhargram,Rice,Common,3800,3792.488,7.511962890625,0.1976832339638158
2024-08-02,Medinipur(W),Jhargram,Rice,Super Fine,5000,5048.081,48.0810546875,0.9616210937499999
2024-09-09,Darjeeling,Kalimpong,Rice,Other,4500,4223.0005,276.99951171875,6.155544704861112
2024-04-11,Medinipur(W),Jhargram,Rice,Common,3800,3803.9492,3.94921875,0.10392680921052631
2024-05-14,Darjeeling,Kalimpong,Rice,Other,6000,5974.261,25.73876953125,0.42897949218750003
2025-08-19,Medinipur(W),Jhargram,Rice,Common,3800,3791.1836,8.81640625,0.2320106907894737
2025-07-04,Medinipur(W),Jhargram,Rice,Fine,4400,4393.501,6.4990234375,0.147705078125
2024-02-29,Darjeeling,Kalimpong,Rice,Other,6000,6039.6685,39.66845703125,0.6611409505208333
2025-01-24,Medinipur(W),Jhargram,Rice,Common,3800,3678.812,121.18798828125,3.189157586348684
2024-02-19,Medinipur(W),Jhargram,Rice,Super Fine,5200,5111.193,88.80712890625,1.7078294020432692
2025-03-09,Medinipur(W),Jhargram,Rice,Super Fine,5000,4964.8057,35.1943359375,0.70388671875
2024-03-31,Darjeeling,Kalimpong,Rice,Other,6000,6082.127,82.126953125,1.3687825520833334
2024-06-13,Darjeeling,Kalimpong,Rice,Other,6000,6021.633,21.6328125,0.36054687500000004
2024-12-19,Medinipur(W),Jhargram,Rice,Fine,4400,4296.611,103.38916015625,2.349753639914773
2024-05-23,Darjeeling,Kalimpong,Rice,Other,6000,6064.8457,64.845703125,1.08076171875
2025-03-07,Medinipur(W),Jhargram,Rice,Fine,4400,4383.7183,16.28173828125,0.3700395063920454
2025-04-30,Medinipur(W),Jhargram,Rice,Fine,4400,4393.945,6.05517578125,0.13761763139204544
2024-11-22,Medinipur(W),Jhargram,Rice,Common,3800,3769.5723,30.427734375,0.8007298519736842
2024-02-16,Medinipur(W),Jhargram,Rice,Super Fine,5000,5081.566,81.56591796875,1.6313183593749998
2024-02-21,Medinipur(W),Jhargram,Rice,Super Fine,5200,5111.089,88.9111328125,1.7098294771634615
2024-07-24,Medinipur(W),Jhargram,Rice,Super Fine,5000,5039.4375,39.4375,0.7887500000000001
2024-08-03,Medinipur(W),Jhargram,Rice,Fine,4400,4418.5303,18.5302734375,0.421142578125
2025-01-13,Medinipur(W),Jhargram,Rice,Common,3800,3762.6382,37.36181640625,0.9832056949013158
2025-06-20,Medinipur(W),Jhargram,Rice,Fine,4400,4395.509,4.4912109375,0.10207297585227272
2025-01-10,Medinipur(W),Jhargram,Rice,Fine,4400,4350.8223,49.177734375,1.11767578125
2025-08-14,Medinipur(W),Jhargram,Rice,Common,3800,3800.4795,0.4794921875,0.012618215460526315
2025-04-29,Medinipur(W),Jhargram,Rice,Fine,4400,4376.0967,23.9033203125,0.5432572798295454
2025-07-16,Medinipur(W),Jhargram,Rice,Common,3800,3772.3203,27.6796875,0.7284128289473685
2024-04-14,Medinipur(W),Jhargram,Rice,Common,3800,3791.073,8.927001953125,0.23492110402960525
2025-01-03,Medinipur(W),Jhargram,Rice,Fine,4400,4345.2285,54.771484375,1.2448064630681817
2024-07-01,Medinipur(W),Jhargram,Rice,Common,3800,3791.0288,8.97119140625,0.236083984375
2024-03-05,Medinipur(W),Jhargram,Rice,Common,3800,3787.2253,12.774658203125,0.33617521587171056
2024-12-12,Medinipur(W),Jhargram,Rice,Fine,4400,4304.4214,95.57861328125,2.1722412109375
2025-05-16,Medinipur(W),Jhargram,Rice,Super Fine,5000,4982.1353,17.86474609375,0.357294921875
2024-09-24,Darjeeling,Kalimpong,Rice,Other,4500,4617.216,117.2158203125,2.6047960069444445
2025-09-09,Medinipur(W),Jhargram,Rice,Common,3800,3807.0405,7.04052734375,0.18527703536184212
2024-12-21,Medinipur(W),Jhargram,Rice,Fine,4400,4212.96,187.0400390625,4.250909978693182
2024-03-28,Darjeeling,Kalimpong,Rice,Other,6000,5960.2476,39.75244140625,0.6625406901041667
2024-02-23,Medinipur(W),Jhargram,Rice,Common,3800,3788.2844,11.715576171875,0.3083046361019737
2025-01-27,Medinipur(W),Jhargram,Rice,Common,3800,3748.4304,51.569580078125,1.357094212582237
2025-03-08,Medinipur(W),Jhargram,Rice,Common,3700,3768.5933,68.59326171875,1.8538719383445947
2024-01-28,Medinipur(W),Jhargram,Rice,Common,3700,3776.2578,76.2578125,2.0610219594594597
2024-12-21,Medinipur(W),Jhargram,Rice,Fine,4400,4331.777,68.22314453125,1.5505260120738635
2024-04-13,Medinipur(W),Jhargram,Rice,Fine,4400,4414.8364,14.83642578125,0.33719149502840906
2024-05-15,Darjeeling,Kalimpong,Rice,Other,6000,6051.23,51.22998046875,0.8538330078124999
2024-04-07,Medinipur(W),Jhargram,Rice,Super Fine,5000,5092.8936,92.8935546875,1.85787109375
2025-03-09,Medinipur(W),Jhargram,Rice,Fine,4400,4363.798,36.2021484375,0.8227761008522728
2024-05-17,Darjeeling,Kalimpong,Rice,Other,6000,5971.84,28.16015625,0.4693359375
2024-02-25,Darjeeling,Kalimpong,Rice,Other,6000,6013.127,13.126953125,0.21878255208333336
2024-07-02,Darjeeling,Kalimpong,Rice,Other,6000,6002.851,2.85107421875,0.04751790364583333
2024-10-26,Medinipur(W),Jhargram,Rice,Common,3800,3795.101,4.89892578125,0.12891909950657895
2024-05-10,Medinipur(W),Jhargram,Rice,Super Fine,5000,5104.726,104.72607421875,2.094521484375
2024-11-16,Medinipur(W),Jhargram,Rice,Common,3700,3778.8726,78.87255859375,2.131690772804054
2025-07-01,Medinipur(W),Jhargram,Rice,Super Fine,5000,4991.9297,8.0703125,0.16140625
2024-04-18,Medinipur(W),Jhargram,Rice,Super Fine,5000,5110.568,110.56787109375,2.2113574218750003
2024-05-28,Darjeeling,Kalimpong,Rice,Other,6000,5893.168,106.83203125,1.7805338541666667
2024-04-08,Medinipur(W),Jhargram,Rice,Common,3800,3800.5122,0.51220703125,0.013479132401315791
2024-12-14,Medinipur(W),Jhargram,Rice,Common,3700,3731.7236,31.7236328125,0.857395481418919
2024-04-18,Darjeeling,Kalimpong,Rice,Other,6000,5772.6533,227.3466796875,3.789111328125
2025-01-12,Medinipur(W),Jhargram,Rice,Fine,4000,4201.976,201.97607421875,5.04940185546875
2025-09-06,Medinipur(W),Jhargram,Rice,Fine,4400,4416.8086,16.80859375,0.3820134943181818
2025-03-29,Medinipur(W),Jhargram,Rice,Common,3800,3783.968,16.031982421875,0.4218942742598685
2024-04-09,Darjeeling,Kalimpong,Rice,Other,6000,5994.763,5.23681640625,0.0872802734375
2024-03-03,Medinipur(W),Jhargram,Rice,Common,3800,3797.4565,2.54345703125,0.06693307976973685
2024-03-04,Medinipur(W),Jhargram,Rice,Common,3800,3764.9673,35.03271484375,0.9219135485197368
2025-04-27,Medinipur(W),Jhargram,Rice,Fine,4400,4384.195,15.80517578125,0.35920854048295453
2024-04-17,Medinipur(W),Jhargram,Rice,Super Fine,5200,5107.343,92.6572265625,1.7818697415865385
2025-08-09,Medinipur(W),Jhargram,Rice,Super Fine,5000,5027.829,27.8291015625,0.5565820312499999
2024-05-29,Medinipur(W),Jhargram,Rice,Common,3800,3818.6184,18.618408203125,0.48995811060855265
2024-07-16,Darjeeling,Kalimpong,Rice,Other,6000,5440.531,559.46923828125,9.3244873046875
2024-05-14,Medinipur(W),Jhargram,Rice,Fine,4400,4412.7134,12.71337890625,0.2889404296875
2024-06-06,Medinipur(W),Jhargram,Rice,Fine,4400,4416.9873,16.9873046875,0.38607510653409094
2024-02-12,Medinipur(W),Jhargram,Rice,Fine,4400,4410.8496,10.849609375,0.24658203125
2025-05-28,Medinipur(W),Jhargram,Rice,Common,3800,3790.4548,9.545166015625,0.25118857935855265
2024-01-24,Medinipur(W),Jhargram,Rice,Common,3800,3795.6616,4.33837890625,0.11416786595394737
2024-10-09,Darjeeling,Kalimpong,Rice,Other,4500,5004.4883,504.48828125,11.210850694444446
2024-02-23,Medinipur(W),Jhargram,Rice,Common,3800,3788.7275,11.2724609375,0.2966437088815789
2025-04-08,Medinipur(W),Jhargram,Rice,Fine,4400,4394.241,5.7587890625,0.13088156960227273
2025-09-13,Medinipur(W),Jhargram,Rice,Fine,4400,4428.473,28.47314453125,0.6471169211647728
2024-08-27,Medinipur(W),Jhargram,Rice,Super Fine,5000,4985.9023,14.09765625,0.281953125
2025-05-22,Medinipur(W),Jhargram,Rice,Fine,4400,4392.0166,7.9833984375,0.18144087357954544
2024-05-15,Jalpaiguri,Alipurduar,Rice,Common,3050,3133.3958,83.395751953125,2.7342869492827866
2024-05-30,Medinipur(W),Jhargram,Rice,Common,3800,3796.4116,3.58837890625,0.09443102384868421
2024-02-19,Medinipur(W),Jhargram,Rice,Fine,4400,4416.5454,16.54541015625,0.3760320490056818
2025-07-29,Medinipur(W),Jhargram,Rice,Fine,4400,4383.0635,16.9365234375,0.38492098721590906
2025-01-25,Medinipur(W),Jhargram,Rice,Super Fine,4600,4799.9917,199.99169921875,4.347645635190217
2024-02-10,Medinipur(W),Jhargram,Rice,Super Fine,5200,5064.9395,135.060546875,2.5973182091346154
2025-07-01,Medinipur(W),Jhargram,Rice,Fine,4400,4392.761,7.23876953125,0.1645174893465909
2025-03-07,Medinipur(W),Jhargram,Rice,Super Fine,5000,4987.55,12.4501953125,0.24900390625
2025-05-03,Medinipur(W),Jhargram,Rice,Common,3800,3770.4268,29.5732421875,0.7782432154605263
2024-03-29,Medinipur(W),Jhargram,Rice,Super Fine,5000,5104.8364,104.83642578125,2.096728515625
2024-08-09,Medinipur(W),Jhargram,Rice,Common,3800,3810.755,10.7548828125,0.28302323190789475
2024-04-12,Medinipur(W),Jhargram,Rice,Super Fine,5000,5092.6777,92.677734375,1.8535546875
2025-01-27,Medinipur(W),Jhargram,Rice,Fine,4400,4349.7773,50.22265625,1.1414240056818181
2025-08-25,Medinipur(W),Jhargram,Rice,Fine,4400,4404.9688,4.96875,0.11292613636363635
2025-03-15,Medinipur(W),Jhargram,Rice,Super Fine,4800,4956.9517,156.95166015625,3.2698262532552085
2024-05-04,Medinipur(W),Jhargram,Rice,Super Fine,5200,5095.6836,104.31640625,2.006084735576923
2024-05-19,Darjeeling,Kalimpong,Rice,Other,6000,5901.8535,98.146484375,1.6357747395833333
